feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,category,region,target
-3.387247900724831,-0.49426609482112394,2.0742224008994925,0.8161397382299105,2.623043507907536,3.9594041359827035,0.23598263974065825,-4.582502646570346,0.06799872653267525,-1.4165874564143042,-0.4812906024318444,-1.7347833822381076,-0.04228638682519259,0.15346165677466117,1.7983411415687818,0.9080998293261814,-0.6252177199819375,0.9515260791215467,1.8971702957929777,1.7068313874751746,2.3969993679576698,-0.9012904454905095,-2.9779437601981615,2.1108833799956024,-2.90546244916034,A,West,0
-2.878482734140582,-2.9750711976611903,-0.28209217947618037,-0.050502620847926005,-6.906865694639655,-0.9501696969080436,-2.7501530674879175,0.9200676433211377,0.488494745467502,3.3993920477994637,2.0434700149890754,-0.7136900502531867,1.1678263712821568,-1.0745198127976265,0.5889374538020913,0.791984956373132,-0.8407275547509752,2.4161266846469944,0.41313208163884485,-0.45664868484866383,-1.9711820763307326,2.378944963887262,5.306935727159644,-3.289000867605565,2.320863896568266,B,North,2
-0.4107437363591022,-2.176097038400709,-0.32006586481090527,0.7403318230149352,5.696398070189692,-0.2806527831091775,-1.8193669822308787,-2.482037688071018,-1.5878807675227484,-4.874255837384012,-2.6304941289697465,-0.3813443751428812,0.7720750459221011,2.3125017200864706,1.1223451271450935,-2.7730243506888237,0.36798088104435567,-0.9863216002254958,-2.1114175221404325,1.267224295740435,0.4140657405029514,3.5290045734259836,-2.0908889989444672,-1.9506527715528033,-2.332486237526767,B,East,2
-2.7440447896638136,-2.729510426537642,-0.3474806332032092,-2.2811068623090334,-7.824298901638102,-10.068873102887606,-6.5029368279258515,1.791182075675052,-0.4038837213694715,4.257188944678592,-4.099149779299971,2.015042011272363,-7.3377681582523575,-0.5599928688313294,-1.1373596066304634,-2.915495801198609,3.9167711382588157,0.9852696954376088,0.25036266969348,-2.9125298288637094,-0.33133287458626026,0.5430849492257741,-10.02636470974653,0.016128737779024016,2.3859070528087765,B,South,1
1.7505623872686593,0.053921052138634185,1.2455329043294185,-2.7788409857603154,-5.0386296354915014,-4.5378742135030254,-4.780114242411765,-5.27189052417585,-1.6740034854176309,-6.715376829660321,-5.716751909538828,2.477079273583912,-3.458680848063781,-1.6241517818735134,-0.6978912829471652,-0.9955475909497963,-0.5095969884936901,0.8500779584452967,-3.862327585740589,-0.8733551613127,2.781282719611472,-7.641760240185946,-5.046618655260003,0.4565151012934978,-1.7891218040422738,A,East,2
-1.1174415529669446,-0.49594763516684204,-1.1895770459670465,2.629032323191896,5.005441821235779,6.671616889336119,-2.499377625983838,-2.8329414553091414,0.6197337622680383,4.1868752970239145,1.3727707078051155,-2.1013788103433084,1.5545659784617816,-0.08697486831857903,0.09855255465462255,-3.7192308288903955,-3.1237519743513404,-2.3711912334066154,0.772554109530579,1.237046823155434,1.8849237683611164,9.039397694747596,-4.991044074348209,2.8580690389788215,0.2668286963818296,B,North,2
2.5339004458215424,-1.374332260855308,0.3571631848467294,-0.6243940876447991,3.8614828143398676,-5.9170758313091385,-1.2692007387181041,1.737853711565338,0.7175643451245793,-4.954355178468883,-0.4520900194911215,1.993206328741323,2.019693328271562,0.951578784457788,-1.678033495962501,2.486396714487551,0.7003577252871241,-2.3534603654380004,-0.35836947972588207,3.3681714912441727,-1.599960678766318,-5.0840809345413955,4.416209827113435,-1.56734701177708,0.7400480330626817,C,West,1
1.1151800178538158,0.05987532756986491,0.4622592203121811,3.0128123342623243,3.44120788803673,6.416635073188193,4.121517678488534,-0.4782832129626974,1.4726329447998083,-1.6197700930561663,2.600368807276754,-0.8760149734156604,-0.6553067751396027,-1.333871767853537,-0.878944993257971,3.7770465939144557,0.37546575310390495,0.03436020693192998,5.56177357624779,1.4809166594611918,0.119800725305383,-8.359197839898627,1.2875136224147683,-2.8977893519925444,-1.1517070073638729,A,West,0
1.756937074686498,2.0506120732622444,0.38085855429356114,2.1802343117046776,-9.420401399321998,4.4779942477158,-0.2946280444682092,1.4587659265215267,1.2743859109913378,6.003400573596551,-0.8697446257711129,-1.2038164488020147,-0.9611101663565493,-1.0547086548684617,-0.37319839947613614,4.375831402843076,-3.277422637646789,2.3238422842555764,1.9681011506884998,-4.4987737628660405,0.21918996749054243,-2.915896753338121,-0.14141405262233053,4.32145689064879,3.6665406954679542,B,South,2
-3.815602823720412,-3.2315789661528815,0.28016101475954563,-1.0660184453177073,-4.0473702735973545,0.04880311107817315,-4.0038328702139,-0.6209459115894238,0.8491150544537901,11.356826803721205,-2.2991490827645547,0.5718510761209281,-1.738285522532117,0.2286747105461151,0.26228666327674327,-1.9416438494985946,2.246380929458197,1.5755108446400987,4.449584303840657,-2.4164486855672807,2.543189350958921,-3.5748380170495175,-3.0903310388688907,-2.0026254832462476,3.111951697167586,B,East,1
0.4775896085790752,-4.720501940740952,0.4839704587620128,-3.5490717279285606,8.166203734095518,-5.485977902569127,-2.4975388939461487,3.328983516306315,-1.0614490181545126,9.82297599091792,-2.277552137596122,-4.109011064481882,5.9479681951332,-8.80694358851994,1.5042103556683224,-3.818673856763416,3.4175365586531887,-1.2013786234878037,-0.19845685633411825,0.5614854660450805,-0.8181271832449846,8.662165111376645,0.08595711800699896,-1.033605599936048,-0.30042083855699997,A,East,2
0.39698356232359466,-0.7521632185796103,0.35690319916082835,-1.0842168464933282,3.2148737237149985,-4.770020755213498,0.8079321991078856,1.1361150452778954,0.6531896464939774,-1.179206552018418,-3.4257157908411084,0.11426682319643977,0.30164186945928884,1.5201934092485654,-1.765583003238858,1.4795563550058592,3.752983369569502,-0.16767091130378864,-0.44007574653154946,-0.8124546416883058,-1.5494961306283228,-2.510119653108792,-1.8954014752849193,0.776826310251922,-0.6865160832230925,B,West,1
-0.5602667500499032,-2.658875086744195,-0.5457276217416522,,1.5332041574056436,-8.250825589863297,-4.006216746064216,2.5337616899308824,-1.1581331263120758,1.0858976675271264,1.166986821176514,1.7380990934607685,-1.5271191830917203,-0.5268684011263043,0.34350244606922054,-0.49594650101175874,3.1949430379166186,-2.2048472790457865,0.8327183152694829,3.351509739830231,-0.7300129384553633,-0.9660321598216481,-2.257293746930115,-1.4019206111683722,1.5707290482914442,A,West,1
-2.6328856390500324,-0.8323357433898377,-1.6950715866941293,1.3924800056103814,2.6454291127724123,-0.5057424135704833,1.9716766005077213,0.36990238073253234,-1.3320727349930364,-2.1205271466560163,-2.334597090492219,-1.405323466000393,-2.1515295548253945,-1.5537132289632511,-0.7781286593055148,1.432387626634729,-0.4607939714154905,0.4279319965064756,0.8332106127226669,2.420213734661157,2.515306391176415,3.1859883908183995,-2.5155170240239766,5.401842679756497,-2.052602801687345,A,West,0
0.8693158406347221,-1.5382396765722839,-1.420219342030719,0.12084901580979035,4.743316861143619,2.1735791010143823,-2.8697398493422446,-4.388398145071363,0.059487898300914936,0.0729199562300569,-3.165328201176059,-1.0154758267294015,-2.72252465713562,-1.1885917093842244,-1.2601420404202939,-5.867994518845907,0.22409076347060708,-2.7246052086753267,-0.4962815144181505,-1.3711415894380372,2.647993247131152,5.690070075204165,-12.844044789527173,1.050763114346886,-3.6231146210632073,B,South,2
-0.7040555325149478,1.3046657838998974,1.4939104235683713,-1.7464747384665236,-5.619813719955404,-0.6627730791330196,1.9518808895920787,-3.117027074582352,0.1366031110459662,-2.616106180402668,-2.239736419037417,1.2505653392202016,-3.392091904075051,-3.420444886567253,1.02368234687419,4.271310835114656,-0.46917233448336604,0.048567733019218684,4.496090160113267,-1.9281181870895034,0.41404871463213055,-12.447243089195998,-0.4317778611252662,1.2393655537253558,0.38506223641414294,C,West,0
5.757329397898961,-5.207739190843208,0.7396826145024618,0.5558511493444966,5.530117179020303,-1.552530220090822,3.4287331714541676,4.123328161333151,1.0146107289900177,-1.1628968130644524,-5.809827436438459,-0.7904124746280881,0.4583017776573691,-2.966934695066031,-2.001092664849299,1.4412058640747074,-0.8080776219483501,-1.1863279474556387,0.40702482002459683,2.8386604795837,-3.011978133155552,-0.06550919438036855,-2.332803827681102,4.220577758678302,1.2605709474892417,C,North,1
1.9645821313787322,-3.696522871585397,-0.5623356171179226,0.015173392812558584,-1.454174163892099,-6.438362507642073,-0.8692553908958032,3.850620064810398,-0.03885356722239497,0.7369745109003196,-1.1844212070878841,3.9372521659999618,3.54103044373457,-0.566937346602485,-0.12589553013599486,3.056653884016688,-1.0060476853133862,-2.513175164193538,-2.056874164865749,0.22420822391133877,-1.8774850715556848,0.7121599726607513,10.047809008356888,1.0194025536826916,2.680927888789765,B,South,1
-2.3316064442500424,-1.862285049278316,-0.2846954266895397,-0.004277771683933729,0.41255118739543956,2.3455918216190255,1.0931752282679188,-2.6218302437051757,-0.28695044474519826,-5.241838225900065,0.02139870002348898,-1.176394312643425,-0.09560412587624367,2.1514979192339614,-0.6853561174334363,-3.369930796284859,-2.7238964249584106,-1.3505186817848673,-0.9274501735626869,3.281153741363065,-0.9978945867829911,4.536968628439737,1.6826734724264927,-2.0846742461837033,2.1959119655583406,B,East,2
-0.9934468735987143,1.5393533907771955,-1.9346524646930758,1.2966667922100854,2.085725864389531,-3.4576111196194264,-1.3563781914587665,0.8830625131109726,-0.8860788998691788,-6.380643857603249,2.2374699613396367,0.7559234879489904,-1.703266299763889,-2.6871235495499937,-0.22931065026085695,2.7874534135206432,0.20818740515558498,0.7620376387155763,1.6947690340588595,3.753798486485988,-1.093877394398873,-4.769982989341225,2.0978694999280503,-1.3415122703743947,-0.6554673546678609,B,North,0
1.6665759408087764,-0.5177354274095093,-0.5154188191633464,1.4707157972703868,4.086679604627259,4.246308595596099,0.1249733545243632,0.05195502622306858,-0.442977072032647,5.713405869632741,0.6997842270270465,4.446352190179066,4.11293690656068,0.013561189587458777,-0.15731633975405876,0.536703399921004,-2.237852097161375,0.062943570690013,1.46100475953003,0.8745841307455201,-0.6461563950299382,-4.375957021426957,6.1553251263986954,1.5863252492623334,2.175998926614594,A,West,1
-1.7254901817723303,-2.6690966999783594,0.0370590838084049,-0.24817886895407926,4.01609498764586,-6.071068592953288,-0.4854623213230653,2.5554415097427494,-0.8746371645981356,-4.167486048763735,-6.23546548025207,-3.1536338256594654,-0.4100004352934672,-0.8389554710886027,-0.5329080203233809,2.6124819976793727,2.712540898725033,2.87771913696618,2.0993607688500706,0.2480836966530089,-1.704855225193038,-1.3035710279169135,-0.8320138238273993,-1.0062047639799325,-2.301179823954921,A,South,1
5.95367339274906,0.7816444796336277,-0.055806957377417726,-1.0666451457165538,1.4661990310490338,8.033639092103737,2.732860734439525,-2.427399874215883,-1.5216710293708218,-1.3509735397197802,3.239740296274841,-5.231986159723428,0.6972522516942155,1.9747895570720297,-1.00537694279483,0.31324749755717307,1.3806398902314878,0.1716666792575401,3.767499440127873,-1.895939459689354,-4.261085461920685,-6.270699283979665,-8.699456839157392,-6.377487656865181,-2.691545348678517,C,North,0
1.4959421445923753,1.3327862497896512,0.5841338045539356,1.923692398513051,2.1230357417991375,-6.010104685757872,-1.0993124733254316,4.479993491905514,-0.9270740325344368,-7.03938298766223,5.202231110632977,-0.6216714373929615,-3.3332424933716083,-3.8630363450684153,-1.2273153775867336,1.9385814968390678,2.5627457686845023,0.5885428609948822,-0.9751610359568144,3.5559055411381872,-4.0560286757613255,2.207549828058526,-3.0494089200644607,-1.6155665417824494,-2.3320708477324166,C,South,0
-0.14405788245221518,-0.34554867512436005,1.1055052432856962,-1.2456385055305477,-2.1591544711274446,-6.970940948689966,-3.953343304335678,-0.6194362930448345,-0.38301970061344165,-0.27346434663098773,-2.930543236498318,1.257417298251535,-2.4968627469597178,0.15231020522565664,1.1804104002350195,0.6533188563465352,3.5195451777791176,-1.7461329375957833,-0.21358150426217626,-1.7843198424018532,-0.3717284918249353,-4.686942543328832,-4.809119306322952,-0.22314189634502646,1.9689843716227382,C,East,1
-1.7739153582299627,-1.9151144926015864,1.1575304403061144,4.590592094321886,0.7240864613523017,7.690689249450732,-3.6802161821168973,-0.4231493532386842,-0.5734289087164631,9.05160472470595,2.4878076088510706,-3.094476490080207,-0.552081514777431,-3.6459987205946143,1.2114692906490958,-2.3934612051044954,-3.8549106126657375,-0.7407088624203606,3.6268956606904554,-1.0018388181644164,1.019573251730852,12.044575004386502,-6.958290576800551,3.5336925701571857,0.32430486723701213,C,East,2
-2.1885352786484713,-0.0715201012315847,2.0256807375069723,0.005078430645555354,-1.225748530279499,-1.6644951041028129,-1.7018683115320812,-0.951148590977738,0.5965409327749911,0.8228471585738103,-0.24888685728729343,1.9492667687774916,4.276176797016332,1.2393657198373966,-0.21179610620950842,2.4512676148584878,1.1271159879606691,0.9670671604142891,-0.9232073396347684,-1.7134593627736985,0.6042060890339731,-4.641154073482904,10.77409248595299,-3.892393120314727,1.019503353082097,C,South,1
-0.17834821279455193,2.1269813907698203,0.7855569823494021,0.3402331737429456,-6.688436193734856,5.443771322099721,-3.3227977939167777,-2.9000968161617093,0.6084678144533459,8.859385161679027,-0.33635443477603455,-0.9288106545737941,-3.0960939124635223,-2.3921965382110413,-1.3763036903808983,-1.3238358323298942,-1.4501935341400047,2.203293188610376,1.6002105495430121,-3.6410996127087083,2.0772143393624116,-1.2857559604794668,-9.755734190803707,4.410048283408685,1.8728253128003898,A,South,2
0.46406136177327495,1.5185532597941696,1.468280352706413,0.28046389093783697,-0.3433163413531813,2.9596216888757443,-0.3176147010248368,-2.001898003257737,-0.9382340994881536,5.9654119441040345,-1.643604934339209,-0.8532513272634593,-2.5401728513533257,-1.8378905576665665,1.2293760055027305,-3.363126931118163,1.9686194279996752,-0.8330913690889461,-2.1051112807311227,-1.397323920635364,4.311628592824617,1.3425494544325152,-8.648362059465645,3.7387435533439386,1.5608832499741183,A,South,2
3.1122496566660875,-2.3701389695968667,0.29763959282401053,-0.5335571225550408,-3.065644332016711,-1.7313487164014076,-0.7864600805853506,3.3063042468831103,-1.6052190513676552,5.133568434701564,1.1243519194230234,3.9366823860825644,2.6038514914690305,-0.014758633524579068,-0.1292931019893486,0.9739677337511207,-2.1457012655560512,-1.903632968238287,-0.17298546934639325,0.7834160823804652,-1.2099822589602254,-2.009701762975066,7.30392693260964,0.3441219271063487,4.691964438574711,B,East,1
4.337507290041822,-1.2881863720113746,-0.9750363855260817,-2.056128214098406,3.4707041611833223,-1.7618811486441335,0.3971478142451257,2.3064966078947418,-1.4533127120876819,3.667590949516449,0.06963616679388918,2.4188388264281304,2.1643939786110358,-0.9858549369494032,0.5734947318590506,1.6005509677695149,-0.8507054473360023,-2.8275631565093162,3.543461137778172,3.3508948939622365,-1.060757898187963,-8.290623354565675,1.8383382556222334,1.506710924966674,3.3177175365755427,C,South,1
-2.869939661552273,-3.598702614042403,-0.6221744729270704,-0.47896659690473886,-0.15050532684599094,-1.6899073691767086,0.005788851554059171,2.841174008427477,-0.5271399730427297,7.163692036064594,1.9112166917417142,5.423830402283682,2.143065419991101,-3.018765893871273,-0.23063577835261692,-3.062039408546654,-0.8209586521483345,1.0316459381020904,-0.8111956926795312,0.7980156730393966,-0.019801157957005766,5.330119832290037,9.958570814686706,-0.9553283193806332,0.877912532908543,C,West,1
0.6849025485635862,-0.6742575855118469,1.1298557819883255,-1.535111963457167,-7.108433234280152,2.015024781103029,-3.430445314620779,-3.410278203918634,0.4513569197549838,9.791492121650778,-4.551768576310953,-2.730672144943876,-3.656230673396637,0.12183230964835401,0.3087799897423004,-0.0349852352375315,3.6980181567012025,0.14654004101208007,2.7265979411264842,-3.297035309542908,3.7041939676910083,-10.728439752095044,-11.931025966670958,0.6978117554110101,5.73681242942468,A,North,1
1.9262415240794502,3.8023132138380866,-0.35533704008318473,1.5715440641961402,-5.762776187003412,-0.3556764752976688,-0.8676745726125712,0.07911434280351459,-0.16572716054130682,1.2530245111343825,-3.34009290598122,0.9546820823558206,-2.535845847193913,-5.791256525260286,0.3679675532439242,3.6727443941038276,0.8346316250277572,6.96096177248984,-3.8517959639865484,-2.4271065297600867,-4.414950070976701,-6.505383052292765,-5.240752087890509,7.802177497261433,3.240128503777022,B,East,2
4.514846395834638,-0.07889788233305162,0.35859441191518904,-4.063256850067924,5.681220791149867,-5.862470433326359,0.1300384580159084,-2.525358204578622,1.0223762574244382,-9.96096724099083,-1.973114859678919,-0.9803602447116242,-1.242176494144342,1.5523816150957765,0.8115027064318429,0.7867778387494276,2.670030059303455,-3.902880245954198,0.31459694931491555,3.4597324166987344,-1.9235792487200736,-8.28895245168234,-8.847170183281515,-0.6501884045140861,-2.7330754745397026,C,East,1
1.511969942165064,-5.052927091906668,-1.7584740640538445,0.0992272100767797,0.7162893850027896,3.8189632275775316,0.5879530332895611,2.8138488096371406,-0.9208836765491288,11.161337071903242,0.3948335398207141,-0.6204940905853837,1.3269579680347992,0.7048840040721249,-1.606584571300024,0.07372102239593192,-0.9567545070291523,-1.4679422483779747,5.922035361879984,1.5390987672423648,0.14441043025061862,-1.1374811863045438,-1.2867363028645495,0.7460996599327323,3.795678988523997,A,South,1
-0.4754350783945276,-0.015172845441081328,-0.9102855951411694,5.4041710326822265,-0.1963230673641734,6.66847910213203,3.8314177774201275,-0.7866565450189151,-0.21103502157374956,0.4961524112807153,1.2940271413444515,-2.870176208831922,-4.374970016076128,-2.6161269792120816,-0.5864470842483618,2.6594894999124925,2.33229674275694,-0.02484759665096603,2.3732656256960687,-0.71178820948991,-0.03754674963372384,-1.0225060204598233,-6.839610079969974,1.4056102557090255,1.0521888254969611,A,East,0
-1.5824819984442766,0.7667522116708629,0.8484172830506379,-1.8036880560046376,0.8941387889065248,4.511521515607814,-2.7088098749616183,-2.863247933549246,0.006893156712473531,2.868150541883276,-1.2040447266259877,-2.8228278968172567,3.0456069773259196,1.4395816244582904,0.32985847048817657,-4.766635764432747,-3.461707062088335,2.676659787406061,-0.8555695731069968,0.2850691851758933,0.21760876962312248,5.172558916022044,-1.3006324825747204,0.11505097084611937,0.4421398576544825,B,South,2
-0.944772351718193,-3.320197657952856,0.21743667408708833,-1.7918956510596642,3.658779971430532,1.4463349527352205,-4.604160218500665,-1.3929588572060447,-0.06567237506021141,3.8365841386653403,-3.2602313636889244,-3.3111450380885086,3.9204527993818563,-0.647826993042129,0.1739367547432901,-5.445232591674322,-2.700174489219076,1.5662148178456332,-1.9209069187909296,0.527962843171554,4.130017257599574,10.375558895392349,-1.0295136084843786,-0.5290658331642903,-4.0079785114384405,A,South,2
2.302616481589182,-9.033736598173745,-1.7426621349569036,,-0.9698237063709149,-12.250466728229851,1.6630156665988682,7.373743088694536,1.0562952644741237,-4.017376925339798,-2.266760600052182,-1.274735608049459,-1.9867227608887235,-3.5440047428609933,-0.29668309969317075,2.5461036019078978,0.6745475260358658,-6.667589644996413,0.6951569934198407,5.130791658158349,0.39450352542625833,5.794691561404783,2.66048585312704,0.22889138238880546,1.0725866710948408,C,South,1
-2.4644410432450057,-0.2958422592414556,-1.3185769816150539,-3.238080703241824,7.6687805505142865,-5.262743467289776,-1.2277474781466868,-0.689768300349783,1.676568798937188,-0.4102996048833909,-1.8476659993956353,-2.264100563606088,-2.535353930215621,0.8640138561110167,-1.524909371931189,-1.5289995724708372,6.3269580934270815,1.2039331107674789,3.7714375809629574,1.5256480935381953,-1.6014932690612298,-3.426192971906424,-12.013637194600227,-0.8387902461986636,-3.8322544911825487,A,West,1
3.5914282393817807,-0.7235073926850037,-0.7738808208823132,-1.3249827080638312,7.843934818310621,2.5822034380763457,-0.7872258991855103,-0.024486601988839896,0.897249928038876,6.573785398341121,1.229885499977947,-0.17318061766300885,-0.7346647034381963,-1.7053653000809974,2.462405692362712,-1.6020861879294555,2.2198525848032533,-1.1571318336702776,5.660802046231458,5.637535620313346,-0.40438217659639053,-10.67788355020327,-9.318838416730935,0.39652543196992474,3.3111154260663356,B,West,1
-0.9405607235357283,3.0133962877264313,2.0093864666135124,2.623775688546731,-14.596371837449572,7.37958088348916,-0.4743113044031918,-2.262723914102442,1.2568474835881402,3.6182426235827796,0.8022392046683746,1.1466875177035325,-3.1881268364701665,0.2152731230379994,0.9305210083040659,3.939064332462614,-4.088095059085536,5.486940717509916,-0.9321457062294294,-1.5914901079801247,3.3359811953875806,-7.655345175533539,1.9610862686265842,4.1685888915629015,4.624175405718246,B,North,2
1.1645342876095044,0.23017428661204087,-0.10171030456194781,-2.791151635407131,-1.5890070728438985,-6.865982953663991,-0.3510844643728477,0.9991153553049655,-1.817008914915018,-1.136349608754843,-2.6588815680573386,1.2687570625550064,0.21688843926824786,4.242238745634333,-2.0953654408409736,2.8414054751285045,3.4177421363383482,-1.806421920761017,-0.06291786687429002,-2.0633055889141994,-0.29492577204239945,-6.5311583203255585,0.1073643477380897,-0.48757443053910077,0.4929069552830191,A,West,1
-1.250794721094112,0.09578252448608737,0.8765230259216205,3.3807706669326687,-5.452391065693804,9.587494633408705,6.101355458332601,-6.277918250491186,1.2136174458844817,-5.354307316776959,2.099300417339154,-4.418637771036315,-3.3029837987827797,-1.4662222937724128,-0.13308920176916583,4.19477351768438,-0.0755574096625744,0.8363499852418068,-0.2428718388096862,-1.8694155770065848,-0.18215364302265313,0.20311838463946352,-6.753901988281869,2.6867680751380307,-3.2452344358021334,A,West,0
